name,description,reviews,total_reviews,total_positive,total_negative,system_requirements,tags,url,reviews_score,price_usd,positive_ratio,id,released,rating,ratings_count,metacritic,playtime,genres,platforms,screenshots_count,achievements_count
Boneraiser Minions,"Amass an army of undead to fight endless waves of heroes intent to end your boneraising ways! In this gothic auto-battler rogue-lite Survivor-like, use the bones of slain heroes to raise your minions, collect relics and spells, and unlock meta upgrades, all to survive King Gigald's crusade!",Overwhelmingly Positive,5305.0,5107.0,198.0,Minimum: OS: Microsoft Windows 10 Processor: 2 GHz Memory: 1 GB RAM Graphics: 1 GB VRAM DirectX: Version 11 Storage: 175 MB available space View all,"Action Roguelike,Bullet Hell,Pixel Graphics,Roguelite,2D,Vampire,Indie,Singleplayer,Casual,Arcade,Action,RPG,Roguelike,Controller,Retro,Score Attack,Dark Fantasy,Action RPG,1980s,Top-Down",https://store.steampowered.com/app/1944570/Boneraiser_Minions/,5.0,3.29,96.26767200754006,831876,2022-08-05,3.82,11,,4,"Action, RPG, Casual, Indie",PC,6,10.0
Soulstone Survivors,"Face the Lords of the Void and their endless minions, collect their Soulstones and become a god! In this Action Roguelite, unveil secret spells, craft mighty weapons, unlock multiple characters, discover game-breaking synergies and conquer the power of the void.",Very Positive,26198.0,23945.0,2253.0,"Windows macOS SteamOS + Linux Minimum: OS *: Windows 7 or newer Processor: 2.5Ghz or better Memory: 4 GB RAM Storage: 2 GB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: 10.13.0+ Processor: 2.5Ghz or better Memory: 4 GB RAM Storage: 2 GB available space Minimum: OS: Linux/X11 Processor: 2.5Ghz or better Memory: 4 GB RAM Storage: 2 GB available space View all","Action Roguelike,Bullet Hell,Roguelite,Action RPG,Early Access,Roguelike,Top-Down,Arcade,Action,Singleplayer,Score Attack,Colorful,Procedural Generation,Controller,Dark Fantasy,RPG,Twin Stick Shooter,Crafting,Hack and Slash,Character Customization",https://store.steampowered.com/app/2066020/Soulstone_Survivors/,4.0,8.49,91.40010687838766,861285,2022-11-07,3.82,37,,7,"Action, RPG, Indie","Linux, macOS, PC",5,10.0
Risen,"Delve into a gritty, raw and atmospheric fantasy world in which every action has a consequence. In the epic world of Risen, filled with mysterious earthquakes, fearsome monsters and unimaginable treasures, forge your path with the sword, learn the art of staff fighting or become a powerful mage.",Very Positive,10515.0,9342.0,1173.0,"Minimum: Requires a 64-bit processor and operating system OS *: Windows XP/Vista/7/8/10/11 Processor: Intel Pentium 4 or AMD CPU 2 GHz or equivalent Memory: 4 GB RAM Graphics: 256 MB DirectX™ 9.0c compatible graphics card (nVidia® GeForce® 7900/ATI Radeon™ X1800 or better) DirectX: Version 9.0c Storage: 5 GB available space Sound Card: DirectX compatible Recommended: Requires a 64-bit processor and operating system * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. © 2021 by THQ Nordic GmbH, Austria. Developed by Piranha Bytes. Risen is a registered trademark of THQ Nordic AB, Sweden. All other brands, product names and logos are trademarks or registered trademarks of their respective owners. View all","RPG,Open World,Gothic,Fantasy,Adventure,Singleplayer,Atmospheric,Third Person,Exploration,Action,Magic,Dark Fantasy,Action RPG,Story Rich,Medieval,Great Soundtrack,Difficult,Classic,Sandbox,Character Customization",https://store.steampowered.com/app/40300/Risen/,4.0,7.99,88.84450784593439,19439,2009-10-02,3.81,528,77.0,4,"Action, RPG","Xbox 360, PC",6,10.0
WorldBox - God Simulator,"WorldBox is the ULTIMATE god simulator and sandbox game. A petri dish for your fantasy civilizations. Create your own world or destroy it using many powers. Watch civilizations grow, form kingdoms, colonize new lands, sail to far continents, wars to ignite, empires to fall and towns to burn!",Overwhelmingly Positive,53172.0,50655.0,2517.0,"Windows macOS SteamOS + Linux Minimum: Requires a 64-bit processor and operating system OS: Windows 10 Processor: 2.0 Ghz Memory: 2.5 GB RAM Graphics: 128mb Video Memory, capable of Shader Model 2.0+ DirectX: Version 9.0c Storage: 300 MB available space Additional Notes: (╯°□°）╯︵ 🌏 Recommended: Requires a 64-bit processor and operating system OS: Windows 10 Processor: Dual Core 3.0 Ghz Memory: 4 GB RAM Graphics: 256mb Video Memory, capable of Shader Model 2.0+ DirectX: Version 9.0c Storage: 300 MB available space Additional Notes: (╯°□°）╯︵ 🌏 Minimum: OS: OSX 10.14 ( Mojave ) Processor: 2.0 Ghz Memory: 2.5 GB RAM Graphics: 128mb Video Memory, capable of OpenGL 3.0+ support (2.1 with ARB extensions acceptable Storage: 300 MB available space Additional Notes: (╯°□°）╯︵ 🌏 Recommended: OS: OSX 11 ( Big Sur ) Processor: Dual Core 3.0 Ghz Memory: 4 GB RAM Graphics: 256mb Video Memory, capable of OpenGL 3.0+ support (2.1 with ARB extensions acceptable Storage: 300 MB available space Additional Notes: (╯°□°）╯︵ 🌏 Minimum: Processor: 2.0 Ghz Memory: 3 GB RAM Graphics: 128mb Video Memory, capable of Shader Model 2.0+ Storage: 300 MB available space Additional Notes: (╯°□°）╯︵ 🐧 Recommended: Processor: Dual Core 3.0 Ghz Memory: 4 GB RAM Graphics: 256mb Video Memory, capable of Shader Model 2.0+ Storage: 300 MB available space Additional Notes: (╯°□°）╯︵ 🐧 View all","Sandbox,God Game,Simulation,Pixel Graphics,Colony Sim,Life Sim,Destruction,Building,Artificial Intelligence,Fantasy,Political Sim,Indie,Medieval,Relaxing,Management,Procedural Generation,Politics,Mythology,Idler,Early Access",https://store.steampowered.com/app/1206560/WorldBox__God_Simulator/,5.0,10.49,95.26630557436245,702395,2021-12-02,3.81,37,,4,"Simulation, Indie","Android, Linux, macOS, PC, iOS",5,10.0
Rusty Lake Hotel,Are you ready to serve the guests in the Rusty Lake Hotel? Solve all mysteries in this dark and eerie puzzle game. Rusty Lake Hotel is a point-and-click adventure by the creators of the Rusty Lake & Cube Escape series.,Overwhelmingly Positive,10027.0,9629.0,398.0,"Windows macOS Minimum: OS *: Microsoft® Windows® XP/Vista/7,8, 10 Processor: 1.8 Ghz Processor Memory: 1 GB RAM Storage: 40 MB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: OS X version Leopard 10.5.8, Snow Leopard 10.6.3, or later Processor: Intel Mac 1.8 Ghz Memory: 1 GB RAM Storage: 60 MB available space View all","Puzzle,Point & Click,Indie,Adventure,Horror,Psychological Horror,Surreal,Mystery,Singleplayer,Atmospheric,Hand-drawn,2D,Story Rich,Dark,Hidden Object,Short,Dark Humor,Casual,Gore,Remake",https://store.steampowered.com/app/435120/Rusty_Lake_Hotel/,5.0,1.99,96.0307170639274,7441,2015-12-14,3.81,215,65.0,3,"Adventure, Indie, Puzzle","iOS, PC, macOS, Android",6,10.0
The Walking Dead: Saints & Sinners,"Saints & Sinners is a game unlike any other in The Walking Dead universe. Every challenge you face and decision you make is driven by YOU. Fight the undead, scavenge through the flooded ruins of New Orleans, and face gut-wrenching choices for you and the other survivors. Live The Walking Dead.",Very Positive,9963.0,8543.0,1420.0,"Minimum: OS: Windows 10 Processor: Intel i5-4590 / AMD Ryzen 5 1500X or greater Memory: 8 GB RAM Graphics: NVIDIA GTX 1060 / AMD Radeon RX 480 or greater DirectX: Version 11 Storage: 40 GB available space VR Support: SteamVR Recommended: OS: Windows 10 Processor: Intel i7 8700k / AMD Ryzen 7 1800X Memory: 16 GB RAM Graphics: NVIDIA GTX 1070 / AMD Radeon Vega 56 DirectX: Version 11 Storage: 40 GB available space The Walking Dead: Saints & Sinners © 2018 Skydance Interactive, LLC in the United States of America and elsewhere; Skydance™ and the Skydance™ Logo are trademarks of Skydance Productions, LLC in the United States of America and elsewhere. All Rights Reserved., Skybound™ ©2018 Skybound LLC, The Walking Dead™ ©2018 Robert Kirkman, LLC Privacy Policy: https://skydance.com/sdi-privacy-policy/ View all","VR,Zombies,Action,Gore,Adventure,Horror,Survival Horror,Shooter,Survival,Violent,Singleplayer,RPG,Choices Matter,Indie,Simulation,Strategy,Open World,First-Person,Multiplayer,FPS",https://store.steampowered.com/app/916840/The_Walking_Dead_Saints__Sinners/,4.0,10.49,85.7472648800562,379453,2020-01-23,3.81,70,80.0,2,"Action, Adventure, RPG, Strategy, Simulation, Indie","PC, PlayStation 5, PlayStation 4",6,10.0
Solar Ash,From the creators of the award-winning Hyper Light Drifter comes the high-speed and gravity-bending world of Solar Ash.,,1410.0,1277.0,133.0,"Minimum: Requires a 64-bit processor and operating system OS: Windows 10 Processor: Intel Core i5-3470 or AMD FX-6300 Memory: 8 GB RAM Graphics: Nvidia GeForce GTX 550 Ti, 1 GB or AMD Radeon R7 360, 2 GB DirectX: Version 11 Storage: 10 GB available space Recommended: Requires a 64-bit processor and operating system OS: Windows 10 Processor: Intel Core i7-4770 or AMD Ryzen 5 2600 Memory: 12 GB RAM Graphics: Nvidia GeForce GTX 970, 4 GB or AMD Radeon RX Vega 64, 8 GB DirectX: Version 12 Storage: 10 GB available space © 2022 Heart Machine Inc. Published by Annapurna Interactive under exclusive license. All rights reserved. View all","Action,Adventure,Action-Adventure,3D Platformer,Platformer,Sandbox,Exploration,Hack and Slash,3D,Colorful,Third Person,Atmospheric,Futuristic,Sci-fi,Space,Combat,Controller,Open World,Singleplayer,Story Rich",https://store.steampowered.com/app/1867530/Solar_Ash/,,2.89,90.56737588652483,301514,2021-12-02,3.81,68,78.0,2,"Action, Adventure","PC, PlayStation 4, Xbox Series S/X, Xbox One, PlayStation 5",1,10.0
Shadowrun: Dragonfall - Director's Cut,"Harebrained Schemes' biggest Shadowrun game to date, and the definitive Shadowrun RPG experience available on PC. Now a standalone title with tons of new content & improvements!",Very Positive,6482.0,5790.0,692.0,"Windows macOS SteamOS + Linux Minimum: OS *: Windows XP SP3/Vista/Windows 7 Processor: x86-compatible 1.4GHz or faster processor Memory: 2 GB RAM Graphics: DirectX compatible 3D graphics card with at least 256MB of addressable memory DirectX: Version 9.0 Storage: 2 GB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: OSX 10.6 Processor: Intel-based Macs only (x86-compatible, 1.4GHz or better) Memory: 2 GB RAM Graphics: Modern 3D graphics card with at least 256MB of addressable memory Storage: 2 GB available space * Starting February 15, 2024, the Steam Client will no longer support 32-bit games or macOS 10.14 or lower. Minimum: Processor: x86-compatible 1.4GHz or faster processor Memory: 2 GB RAM Graphics: Modern 3D graphics card with at least 256MB of addressable memory Storage: 2 GB available space © 2013-2018 Harebrained Holdings, Inc. All Rights Reserved. Shadowrun is a trademark of Microsoft. Published by Paradox Interactive AB. View all","RPG,Cyberpunk,Turn-Based,Isometric,Story Rich,Strategy,Sci-fi,Singleplayer,Tactical,CRPG,Indie,Turn-Based Tactics,Adventure,Fantasy,Atmospheric,Turn-Based Strategy,Kickstarter,Moddable,Female Protagonist,Touch-Friendly",https://store.steampowered.com/app/300550/Shadowrun_Dragonfall__Directors_Cut/,4.0,10.49,89.32428262881827,1670,2014-09-17,3.81,366,87.0,4,"Adventure, RPG, Strategy, Indie","Nintendo Switch, iOS, PC, macOS, Linux, Android",6,10.0
Call of Juarez: Gunslinger,"From the dust of a gold mine to the dirt of a saloon, Call of Juarez® Gunslinger is a real homage to the Wild West tales. Live the epic and violent journey of a ruthless bounty hunter on the trail of the West’s most notorious outlaws.",Very Positive,42848.0,40704.0,2144.0,"Minimum: OS *: Windows® XP (SP3) / Windows Vista® (SP2) / Windows® 7 (SP1) / Windows® 8 Processor: 2 GHz Intel® Core™2 Duo or 2 GHz AMD Athlon™ 64 X2 Memory: 2 GB RAM Graphics: 512 MB DirectX® 9.0c–compliant DirectX®: 9.0c Hard Drive: 5 GB HD space Sound: DirectX 9.0c–compliant Additional: Peripherals Supported: Windows-compatible keyboard, mouse, optional controller (Xbox 360 Controller for Windows recommended) Recommended: OS *: Windows® 7 (SP1) Processor: 3 GHz Intel® Core™2 Duo or 3 GHz AMD Athlon™ 64 X2 or better Memory: 4 GB RAM Graphics: 1024 MB DirectX 10–compliant or higher DirectX®: 10 Hard Drive: 5 GB HD space Sound: 5.1 surround sound Additional: Peripherals Supported: Windows-compatible keyboard, mouse, optional controller (Xbox 360 Controller for Windows recommended) * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. © 2019 Techland sp. z o.o. All rights reserved. All other trademarks are the property of their respective owners. View all","Western,FPS,Action,Singleplayer,Shooter,Story Rich,Bullet Time,Comedy,First-Person,Narration,Adventure,Dynamic Narration,Funny,Violent,Atmospheric,America,Arcade,Gore,Historical,Alternate History",https://store.steampowered.com/app/204450/Call_of_Juarez_Gunslinger/,4.0,0.0,94.99626587005227,4013,2013-05-14,3.81,845,79.0,5,"Action, Shooter","PlayStation 3, PC, Nintendo Switch, Xbox 360, Xbox One",6,10.0
Gal*Gun 2,"Notoriously lewd first-person shooter, where you find yourself irresistible to every girl in school! Fend off their advances as you explore the school grounds. Use gadgets to expel mischievous demons and upgrade kit like the 'Demon Sweeper' to suck the skirts clean off your suitors!",Very Positive,2464.0,2059.0,405.0,"Minimum: Requires a 64-bit processor and operating system OS *: Windows 7, 8.1, 10 (64 bit only) Processor: Intel Core i5-4670 / AMD FX 8350 Memory: 4 GB RAM Graphics: NVIDIA GeForce GTX 970 / AMD Radeon RX 570 DirectX: Version 11 Storage: 8 GB available space VR Support: SteamVR Recommended: Requires a 64-bit processor and operating system OS *: Windows 7, 8.1, 10 (64 bit only) Processor: Intel Core i5-4670 / AMD FX 8350 Memory: 8 GB RAM Graphics: NVIDIA GeForce GTX 1080 / AMD Radeon RX 480 DirectX: Version 11 Storage: 8 GB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. ©INTI CREATES CO., LTD. All Rights Reserved. Published by PQube Ltd. View all","Mature,Anime,Sexual Content,VR,Dating Sim,On-Rails Shooter,Cute,FPS,Visual Novel,Shooter,Female Protagonist,Romance,Funny,Nudity,Story Rich,Action,Adventure,Singleplayer,Supernatural,NSFW",https://store.steampowered.com/app/851890/GalGun_2/,4.0,14.49,83.56331168831169,57903,2018-04-24,3.81,16,,1,"Action, Shooter, Adventure","PC, PlayStation 4, Nintendo Switch",4,10.0
Iron Marines,"Real-time strategy battles in amazing sci-fi worlds! Command brave soldiers, mighty mechas and powerful aliens to face the greatest challenges in hostile alien worlds. The galaxy needs you!",,1834.0,1432.0,402.0,"Windows macOS SteamOS + Linux Minimum: OS *: Windows 7 Processor: Dual Core CPU Memory: 1 GB RAM Graphics: OpenGL 3.0 compliant with 512MB of video RAM. Storage: 2 GB available space Recommended: Memory: 2 GB RAM Graphics: OpenGL 3.0 compliant with 512MB of video RAM. Storage: 2 GB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: OS X Lion 10.7.5 Processor: Dual Core CPU Memory: 1 GB RAM Graphics: OpenGL 3.0 compliant with 512MB of video RAM. Storage: 2 GB available space Recommended: Memory: 2 GB RAM Graphics: OpenGL 3.0 compliant with 1.0GB of video RAM. Minimum: Processor: Dual Core CPU Graphics: OpenGL 3.0 compliant with 512MB of video RAM. Mesa 14 or later. Storage: 2 GB available space View all","RTS,Strategy,Sci-fi,Singleplayer,Action,2D,Adventure,Aliens,Indie,Cartoony,Space,Casual,Military,Comedy,Colorful,War,Fantasy,Cartoon,Combat,Family Friendly",https://store.steampowered.com/app/931280/Iron_Marines/,,8.49,78.08069792802618,46663,2017-09-13,3.81,31,,5,"Action, Strategy, Indie","Android, PC, iOS, macOS",6,10.0
